CVE-ID,NVD-Link,Description,Vendor,Software,Severity,CWE-ID,Protocol,Relation,Origin,Reasoning,Unnamed: 2,ChatGPT_Response
CVE-2009-0093,CVE-2009-0093,"Windows DNS Server in Microsoft Windows 2000 SP4, Server 2003 SP1 and SP2, and Server 2008, when dynamic updates are enabled, does not restrict registration of the ""wpad"" hostname, which allows remote authenticated users to hijack the Web Proxy Auto-Discovery (WPAD) feature, and conduct man-in-the-middle attacks by spoofing a proxy server, via a Dynamic Update request for this hostname, aka ""DNS Server Vulnerability in WPAD Registration Vulnerability,"" a related issue to CVE-2007-1692.",microsoft,"windows_2000, windows_server_2003, windows_server_2008",LOW,CWE-20,DNS,Related,Logic,"The vulnerability directly affects the core functionality of the DNS protocol, indicating a design flaw in how DNS requests are processed.",,"DNS, DHCP"
CVE-2006-4983,CVE-2006-4983,"Cisco NAC allows quarantined devices to communicate over the network with (1) DNS, (2) DHCP, and (3) EAPoUDP, which allows attackers to bypass control methods by tunneling network traffic through one of these protocols.",cisco,network_access_control,HIGH,NVD-CWE-Other,DNS,Related,Logic,"The vulnerability directly affects the core functionality of the DNS protocol, indicating a design flaw in how DNS requests are processed.",,"DNS, DHCP"
CVE-2009-0025,CVE-2009-0025,"BIND 9.6.0, 9.5.1, 9.5.0, 9.4.3, and earlier does not properly check the return value from the OpenSSL DSA_verify function, which allows remote attackers to bypass validation of the certificate chain via a malformed SSL/TLS signature, a similar vulnerability to CVE-2008-5077.",isc,bind,MEDIUM,CWE-287,,Unrelated,Implementation,The vulnerability does not involve DNS or DHCP and stems from an implementation issue.,,"DNS, DHCP"
CVE-2015-3626,CVE-2015-3626,Cross-site scripting (XSS) vulnerability in the DHCP Monitor page in the Web User Interface (WebUI) in Fortinet FortiOS before 5.2.4 on FortiGate devices allows remote attackers to inject arbitrary web script or HTML via a crafted hostname.,fortinet,fortios,MEDIUM,CWE-79,DHCP,Related,Logic,"The vulnerability is inherent in the design of the DHCP protocol, leading to potential exploitation through its logic.",,"DNS, DHCP"
CVE-2018-11315,CVE-2018-11315,"The Local HTTP API in Radio Thermostat CT50 and CT80 1.04.84 and below products allows unauthorized access via a DNS rebinding attack. This can result in remote device temperature control, as demonstrated by a tstat t_heat request that accesses a device purchased in the Spring of 2018, and sets a home's target temperature to 95 degrees Fahrenheit. This vulnerability might be described as an addendum to CVE-2013-4860.",radiothermostat,"ct50_firmware, ct50, ct80_firmware, ct80",MEDIUM,CWE-20,DNS,Related,Logic,"The vulnerability directly affects the core functionality of the DNS protocol, indicating a design flaw in how DNS requests are processed.",,"DNS, DHCP"
CVE-2020-25686,CVE-2020-25686,"A flaw was found in dnsmasq before version 2.83. When receiving a query, dnsmasq does not check for an existing pending request for the same name and forwards a new request. By default, a maximum of 150 pending queries can be sent to upstream servers, so there can be at most 150 queries for the same name. This flaw allows an off-path attacker on the network to substantially reduce the number of attempts that it would have to perform to forge a reply and have it accepted by dnsmasq. This issue is mentioned in the ""Birthday Attacks"" section of RFC5452. If chained with CVE-2020-25684, the attack complexity of a successful attack is reduced. The highest threat from this vulnerability is to data integrity.","thekelleys, fedoraproject, arista, debian","eos, debian_linux, fedora, dnsmasq",LOW,CWE-358,DNS,Related,Logic,"The vulnerability directly affects the core functionality of the DNS protocol, indicating a design flaw in how DNS requests are processed.",,"DNS, DHCP"
CVE-2019-0726,CVE-2019-0726,"A memory corruption vulnerability exists in the Windows DHCP client when an attacker sends specially crafted DHCP responses to a client, aka 'Windows DHCP Client Remote Code Execution Vulnerability'. This CVE ID is unique from CVE-2019-0697, CVE-2019-0698.",microsoft,"windows_10, windows_server_2016, windows_server_2019",CRITICAL,CWE-787,DHCP,Related,Logic,"The vulnerability is inherent in the design of the DHCP protocol, leading to potential exploitation through its logic.",,"DNS, DHCP"
CVE-2009-2957,CVE-2009-2957,"Heap-based buffer overflow in the tftp_request function in tftp.c in dnsmasq before 2.50, when --enable-tftp is used, might allow remote attackers to execute arbitrary code via a long filename in a TFTP packet, as demonstrated by a read (aka RRQ) request.",thekelleys,dnsmasq,MEDIUM,CWE-119,DNS,Related,Logic,"The vulnerability directly affects the core functionality of the DNS protocol, indicating a design flaw in how DNS requests are processed.",,"DNS, DHCP"
CVE-2019-12435,CVE-2019-12435,"Samba 4.9.x before 4.9.9 and 4.10.x before 4.10.5 has a NULL pointer dereference, leading to Denial of Service. This is related to the AD DC DNS management server (dnsserver) RPC server process.",samba,samba,MEDIUM,CWE-476,DNS,Related,Logic,"The vulnerability directly affects the core functionality of the DNS protocol, indicating a design flaw in how DNS requests are processed.",,"DNS, DHCP"
CVE-2012-3411,CVE-2012-3411,"Dnsmasq before 2.63test1, when used with certain libvirt configurations, replies to requests from prohibited interfaces, which allows remote attackers to cause a denial of service (traffic amplification) via a spoofed DNS query.","thekelleys, redhat","enterprise_linux_desktop, enterprise_linux_workstation, enterprise_linux_server, dnsmasq",MEDIUM,CWE-20,DNS,Related,Logic,"The vulnerability directly affects the core functionality of the DNS protocol, indicating a design flaw in how DNS requests are processed.",,"DNS, DHCP"
CVE-2014-2182,CVE-2014-2182,"Cisco Adaptive Security Appliance (ASA) Software, when DHCPv6 replay is configured, allows remote attackers to cause a denial of service (device reload) via a crafted DHCPv6 packet, aka Bug ID CSCun45520.",cisco,adaptive_security_appliance_software,MEDIUM,CWE-20,DHCP,Related,Logic,"The vulnerability is inherent in the design of the DHCP protocol, leading to potential exploitation through its logic.",,"DNS, DHCP"
CVE-2009-0093,CVE-2009-0093,"Windows DNS Server in Microsoft Windows 2000 SP4, Server 2003 SP1 and SP2, and Server 2008, when dynamic updates are enabled, does not restrict registration of the ""wpad"" hostname, which allows remote authenticated users to hijack the Web Proxy Auto-Discovery (WPAD) feature, and conduct man-in-the-middle attacks by spoofing a proxy server, via a Dynamic Update request for this hostname, aka ""DNS Server Vulnerability in WPAD Registration Vulnerability,"" a related issue to CVE-2007-1692.",microsoft,"windows_2000, windows_server_2003, windows_server_2008",LOW,CWE-20,DNS,Related,Logic,"The vulnerability directly affects the core functionality of the DNS protocol, indicating a design flaw in how DNS requests are processed.",,"DNS, DHCP"
CVE-2019-19942,CVE-2019-19942,"Missing output sanitation in Swisscom Centro Grande Centro Grande before 6.16.12, Centro Business 1.0 (ADB) before 7.10.18, and Centro Business 2.0 before 8.02.04 allows a remote attacker to perform DNS spoofing against the web interface via crafted hostnames in DHCP requests.",swisscom,"centro_business, centro_grande, centro_grande_firmware",HIGH,CWE-20,DNS,Related,Logic,"The vulnerability directly affects the core functionality of the DNS protocol, indicating a design flaw in how DNS requests are processed.",,"DNS, DHCP"
CVE-2020-25686,CVE-2020-25686,"A flaw was found in dnsmasq before version 2.83. When receiving a query, dnsmasq does not check for an existing pending request for the same name and forwards a new request. By default, a maximum of 150 pending queries can be sent to upstream servers, so there can be at most 150 queries for the same name. This flaw allows an off-path attacker on the network to substantially reduce the number of attempts that it would have to perform to forge a reply and have it accepted by dnsmasq. This issue is mentioned in the ""Birthday Attacks"" section of RFC5452. If chained with CVE-2020-25684, the attack complexity of a successful attack is reduced. The highest threat from this vulnerability is to data integrity.","thekelleys, fedoraproject, arista, debian","eos, debian_linux, fedora, dnsmasq",LOW,CWE-358,DNS,Related,Logic,"The vulnerability directly affects the core functionality of the DNS protocol, indicating a design flaw in how DNS requests are processed.",,"DNS, DHCP"
CVE-2002-1071,CVE-2002-1071,"ZyXEL Prestige 642R allows remote attackers to cause a denial of service in the Telnet, FTP, and DHCP services (crash) via a TCP packet with both the SYN and ACK flags set.",zyxel,prestige,MEDIUM,NVD-CWE-Other,DHCP,Related,Implementation,"The issue lies within the implementation of the ZyXEL Prestige 642R router's handling of TCP packets. The vulnerability involves the Telnet, FTP, and DHCP services being crashed by a specific TCP packet.",,"DNS, DHCP"
CVE-2016-10719,CVE-2016-10719,"TP-Link Archer CR-700 1.0.6 devices have an XSS vulnerability that can be introduced into the admin account through a DHCP request, allowing the attacker to steal the cookie information, which contains the base64 encoded username and password.",tp-link,"archer_cr700_firmware, archer_cr700",MEDIUM,CWE-79,DHCP,Related,Implementation,bad implementation of the appliance opens the use of DHCP request to exploint the vulenrability,,"DNS, DHCP"
CVE-2002-1069,CVE-2002-1069,"The remote administration capability for the D-Link DI-804 router 4.68 allows remote attackers to bypass authentication and release DHCP addresses or obtain sensitive information via a direct web request to the pages (1) release.htm, (2) Device Status, or (3) Device Information.",d-link,di-804,MEDIUM,NVD-CWE-Other,DHCP,Related,Implementation,The vulnerability involves the remote administration capability of the D-Link DI-804 router being exploited via direct web requests. The issue is in the implementation of authentication bypass and access to sensitive pages in the router's firmware.,,"DNS, DHCP"
CVE-2012-0068,CVE-2012-0068,The lanalyzer_read function in wiretap/lanalyzer.c in Wireshark 1.4.x before 1.4.11 and 1.6.x before 1.6.5 allows remote attackers to cause a denial of service (application crash) via a Novell capture file containing a record that is too small.,wireshark,wireshark,MEDIUM,CWE-20,,Unrelated,Implementation,the attack releate to wiretap and a running application,,"DNS, DHCP"
CVE-2017-2348,CVE-2017-2348,"The Juniper Enhanced jdhcpd daemon may experience high CPU utilization, or crash and restart upon receipt of an invalid IPv6 UDP packet. Both high CPU utilization and repeated crashes of the jdhcpd daemon can result in a denial of service as DHCP service is interrupted. No other Juniper Networks products or platforms are affected by this issue. Affected releases are Juniper Networks Junos OS 14.1X53 prior to 14.1X53-D12, 14.1X53-D38, 14.1X53-D40 on QFX, EX, QFabric System; 15.1 prior to 15.1F2-S18, 15.1R4 on all products and platforms; 15.1X49 prior to 15.1X49-D80 on SRX; 15.1X53 prior to 15.1X53-D51, 15.1X53-D60 on NFX, QFX, EX.",juniper,junos,HIGH,CWE-400,DHCP,Dependent,Implementation,lack of implementaion of the Juniper leads to exploitations that effect the DHCP service,,"DNS, DHCP"
CVE-2015-6297,CVE-2015-6297,"The DHCPv6 server in Cisco IOS on ASR 9000 devices with software 5.2.0 Base allows remote attackers to cause a denial of service (process reset) via crafted packets, aka Bug ID CSCun36525.",cisco,"asr_9006, asr_9912, asr_9922, ios_xr, asr_9001, asr_9010, asr_9904",MEDIUM,CWE-399,DHCP,Related,Implementation,improper implemntatoin of ARS 9400 opens the use of DHCP feture to exploitation,,"DNS, DHCP"
CVE-2016-1367,CVE-2016-1367,"The DHCPv6 relay implementation in Cisco Adaptive Security Appliance (ASA) Software 9.4.1 allows remote attackers to cause a denial of service (device reload) via crafted DHCPv6 packets, aka Bug ID CSCus23248.",cisco,adaptive_security_appliance_software,HIGH,CWE-399,DHCP,Related,Implementation,bad implementation of the ASA,,"DNS, DHCP"
CVE-2012-6700,CVE-2012-6700,"The decode_search function in dhcp.c in dhcpcd 3.x does not properly free allocated memory, which allows remote DHCP servers to cause a denial of service via a crafted response.","dhcpcd_project, debian","dhcpcd, debian_linux",HIGH,CWE-119,DHCP,Related,Implementation,"function in dhcp.c in dhcpcd 3.x does not properly free allocated memory, which allows remote DHCP servers to cause a denial of service via a crafted response.",,"DNS, DHCP"
CVE-2021-40831,CVE-2021-40831,"The AWS IoT Device SDK v2 for Java, Python, C++ and Node.js appends a user supplied Certificate Authority (CA) to the root CAs instead of overriding it on macOS systems. Additionally, SNI validation is also not enabled when the CA has been ï¿½ï¿½ï¿½overriddenï¿½ï¿½ï¿½. TLS handshakes will thus succeed if the peer can be verified either from the user-supplied CA or the systemï¿½ï¿½ï¿½s default trust-store. Attackers with access to a hostï¿½ï¿½ï¿½s trust stores or are able to compromise a certificate authority already in the host's trust store (note: the attacker must also be able to spoof DNS in this case) may be able to use this issue to bypass CA pinning. An attacker could then spoof the MQTT broker, and either drop traffic and/or respond with the attacker's data, but they would not be able to forward this data on to the MQTT broker because the attacker would still need the user's private keys to authenticate against the MQTT broker. The 'aws_tls_ctx_options_override_default_trust_store_*' function within th been updated to address this behavior. This issue affects: Amazon Web Services AWS IoT Device SDK v2 for Java versions prior to 1.5.0 on macOS. Amazon Web Services AWS IoT Device SDK v2 for Python versions prior to 1.7.0 on macOS. Amazon Web Services AWS IoT Device SDK v2 for C++ versions prior to 1.14.0 on macOS. Amazon Web Services AWS IoT Device SDK v2 for Node.js versions prior to 1.6.0 on macOS. Amazon Web Services AWS-C-IO 0.10.7 on macOS.","apple, amazon","amazon_web_services_aws-c-io, amazon_web_services_internet_of_things_device_software_development_kit_v2, macos",HIGH,CWE-295,,Related,Logic,"
The vulnerability exploits how the Certificate Authority (CA) is handled during host authentication. Attackers execute the attack by spoofing DNS, gaining access to the host's trust store. By doing so he can bypass CA pinning and intercepting or manipulating traffic. DNS spoofing allows attackers to inject fake DNS responses, tricking the system into trusting malicious entities.",,"DNS, DHCP"
